2026-03-15 20:27:20 | model=qwen3:8b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0000 | entities=3 | relations=0 | elapsed=69.7s
2026-03-15 21:37:01 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0179 | entities=32 | relations=0 | elapsed=24.2s
2026-03-15 21:37:11 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0180 | entities=10 | relations=5 | elapsed=10.6s
2026-03-15 21:37:33 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0181 | entities=31 | relations=1 | elapsed=21.7s
2026-03-15 21:37:40 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0182 | entities=4 | relations=0 | elapsed=7.0s
2026-03-15 21:38:08 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0183 | entities=31 | relations=0 | elapsed=27.8s
2026-03-15 21:38:42 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0184 | entities=38 | relations=2 | elapsed=33.8s
2026-03-15 21:38:44 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0185 | entities=0 | relations=0 | elapsed=2.7s
2026-03-15 21:38:47 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0186 | entities=0 | relations=0 | elapsed=2.6s
2026-03-15 21:38:53 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0187 | entities=2 | relations=0 | elapsed=6.2s
2026-03-15 21:38:59 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0188 | entities=2 | relations=0 | elapsed=6.1s
2026-03-15 21:39:05 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0189 | entities=2 | relations=0 | elapsed=6.0s
2026-03-15 21:39:13 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0190 | entities=4 | relations=2 | elapsed=7.8s
2026-03-15 21:39:19 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0191 | entities=2 | relations=0 | elapsed=6.2s
2026-03-15 21:39:43 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0192 | entities=28 | relations=0 | elapsed=23.1s
2026-03-15 21:40:01 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0193 | entities=19 | relations=0 | elapsed=18.7s
2026-03-15 21:40:20 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0194 | entities=23 | relations=0 | elapsed=18.4s
2026-03-15 21:40:34 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0195 | entities=14 | relations=0 | elapsed=14.3s
2026-03-15 21:40:56 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0196 | entities=32 | relations=0 | elapsed=22.2s
2026-03-15 21:40:59 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0197 | entities=0 | relations=0 | elapsed=2.8s
2026-03-15 21:41:02 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0198 | entities=0 | relations=0 | elapsed=2.6s
2026-03-15 21:41:21 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0199 | entities=25 | relations=0 | elapsed=19.8s
2026-03-15 21:41:32 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0200 | entities=8 | relations=2 | elapsed=10.5s
2026-03-15 21:41:44 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0201 | entities=6 | relations=0 | elapsed=11.9s
2026-03-15 21:41:53 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0202 | entities=4 | relations=2 | elapsed=9.7s
2026-03-15 21:42:05 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0203 | entities=8 | relations=6 | elapsed=11.6s
2026-03-15 21:42:16 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0204 | entities=8 | relations=1 | elapsed=11.3s
2026-03-15 21:42:32 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0205 | entities=20 | relations=2 | elapsed=15.2s
2026-03-15 21:42:41 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0206 | entities=5 | relations=0 | elapsed=9.4s
2026-03-15 21:42:57 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0207 | entities=4 | relations=0 | elapsed=16.1s
2026-03-15 21:43:00 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0208 | entities=0 | relations=0 | elapsed=2.8s
2026-03-15 21:43:08 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0209 | entities=4 | relations=0 | elapsed=7.9s
2026-03-15 21:43:16 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0210 | entities=4 | relations=0 | elapsed=7.7s
2026-03-15 21:43:27 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0211 | entities=7 | relations=6 | elapsed=11.1s
2026-03-15 21:43:33 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0212 | entities=2 | relations=0 | elapsed=6.2s
2026-03-15 21:43:46 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0213 | entities=8 | relations=2 | elapsed=13.1s
2026-03-15 21:44:05 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0214 | entities=18 | relations=1 | elapsed=19.3s
2026-03-15 21:44:11 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0215 | entities=2 | relations=0 | elapsed=6.2s
2026-03-15 21:44:22 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0216 | entities=6 | relations=1 | elapsed=11.0s
2026-03-15 21:44:43 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0217 | entities=8 | relations=9 | elapsed=20.7s
2026-03-15 21:44:55 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0218 | entities=14 | relations=2 | elapsed=11.9s
2026-03-15 21:45:01 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0219 | entities=2 | relations=0 | elapsed=6.3s
2026-03-15 21:45:17 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0220 | entities=12 | relations=2 | elapsed=16.2s
2026-03-15 21:45:20 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0221 | entities=1 | relations=0 | elapsed=3.0s
2026-03-15 21:45:32 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0222 | entities=7 | relations=4 | elapsed=11.7s
2026-03-15 21:45:38 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0223 | entities=2 | relations=0 | elapsed=6.2s
2026-03-15 21:45:52 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0224 | entities=12 | relations=5 | elapsed=13.4s
2026-03-15 21:46:13 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0225 | entities=13 | relations=0 | elapsed=21.2s
2026-03-15 21:46:25 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0226 | entities=8 | relations=0 | elapsed=12.0s
2026-03-15 21:46:28 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0227 | entities=0 | relations=0 | elapsed=2.8s
2026-03-15 21:46:34 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0228 | entities=2 | relations=0 | elapsed=6.0s
2026-03-15 21:46:46 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0229 | entities=13 | relations=4 | elapsed=12.4s
2026-03-15 21:46:55 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0230 | entities=4 | relations=1 | elapsed=8.8s
2026-03-15 21:47:03 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0231 | entities=5 | relations=2 | elapsed=8.6s
2026-03-15 21:47:14 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0232 | entities=7 | relations=0 | elapsed=10.7s
2026-03-15 21:47:22 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0233 | entities=3 | relations=0 | elapsed=7.5s
2026-03-15 21:47:32 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0234 | entities=7 | relations=6 | elapsed=10.6s
2026-03-15 21:47:45 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0235 | entities=12 | relations=4 | elapsed=12.7s
2026-03-15 21:47:54 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0236 | entities=4 | relations=4 | elapsed=8.6s
2026-03-15 21:48:08 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0237 | entities=12 | relations=0 | elapsed=14.0s
2026-03-15 21:48:27 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0238 | entities=18 | relations=1 | elapsed=19.6s
2026-03-15 21:48:33 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0239 | entities=2 | relations=0 | elapsed=6.1s
2026-03-15 21:48:44 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0240 | entities=10 | relations=5 | elapsed=11.1s
2026-03-15 21:49:00 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0241 | entities=6 | relations=3 | elapsed=15.7s
2026-03-15 21:49:09 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0242 | entities=3 | relations=2 | elapsed=8.6s
2026-03-15 21:49:11 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0243 | entities=0 | relations=0 | elapsed=2.6s
2026-03-15 21:49:19 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0244 | entities=3 | relations=2 | elapsed=7.6s
2026-03-15 21:49:37 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0245 | entities=13 | relations=11 | elapsed=18.4s
2026-03-15 21:49:46 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0246 | entities=4 | relations=1 | elapsed=8.5s
2026-03-15 21:49:59 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0247 | entities=14 | relations=0 | elapsed=13.8s
2026-03-15 21:50:12 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0248 | entities=5 | relations=0 | elapsed=12.5s
2026-03-15 21:50:23 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0249 | entities=9 | relations=3 | elapsed=11.5s
2026-03-15 21:50:36 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0250 | entities=10 | relations=3 | elapsed=12.2s
2026-03-15 21:50:47 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0251 | entities=6 | relations=0 | elapsed=11.6s
2026-03-15 21:51:02 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0252 | entities=14 | relations=4 | elapsed=14.8s
2026-03-15 21:51:21 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0253 | entities=15 | relations=9 | elapsed=18.7s
2026-03-15 21:51:29 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0254 | entities=6 | relations=2 | elapsed=8.7s
2026-03-15 21:51:42 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0255 | entities=5 | relations=2 | elapsed=12.2s
2026-03-15 21:51:49 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0256 | entities=2 | relations=0 | elapsed=7.2s
2026-03-15 21:51:57 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0257 | entities=4 | relations=1 | elapsed=8.7s
2026-03-15 21:52:06 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0258 | entities=3 | relations=0 | elapsed=8.1s
2026-03-15 21:52:17 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0259 | entities=7 | relations=6 | elapsed=11.6s
2026-03-15 21:52:29 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0260 | entities=10 | relations=6 | elapsed=12.3s
2026-03-15 21:52:43 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0261 | entities=14 | relations=2 | elapsed=13.3s
2026-03-15 21:52:53 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0262 | entities=5 | relations=5 | elapsed=10.2s
2026-03-15 21:53:03 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0263 | entities=7 | relations=1 | elapsed=9.7s
2026-03-15 21:53:10 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0264 | entities=4 | relations=1 | elapsed=7.5s
2026-03-15 21:53:24 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0265 | entities=8 | relations=9 | elapsed=13.4s
2026-03-15 21:53:32 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0266 | entities=4 | relations=2 | elapsed=8.7s
2026-03-15 21:53:43 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0267 | entities=9 | relations=3 | elapsed=10.6s
2026-03-15 21:53:51 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0268 | entities=4 | relations=1 | elapsed=8.5s
2026-03-15 21:54:01 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0269 | entities=5 | relations=2 | elapsed=9.8s
2026-03-15 21:54:09 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0270 | entities=4 | relations=2 | elapsed=8.2s
2026-03-15 21:54:22 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0271 | entities=13 | relations=3 | elapsed=12.5s
2026-03-15 21:54:35 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0272 | entities=11 | relations=1 | elapsed=12.7s
2026-03-15 21:54:45 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0273 | entities=6 | relations=3 | elapsed=10.2s
2026-03-15 21:54:57 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0274 | entities=7 | relations=6 | elapsed=12.0s
2026-03-15 21:55:04 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0275 | entities=5 | relations=0 | elapsed=7.1s
2026-03-15 21:55:15 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0276 | entities=10 | relations=4 | elapsed=11.0s
2026-03-15 21:55:27 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0277 | entities=8 | relations=3 | elapsed=12.4s
2026-03-15 21:55:39 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0278 | entities=5 | relations=4 | elapsed=12.2s
2026-03-15 21:55:48 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0279 | entities=5 | relations=0 | elapsed=8.1s
2026-03-15 21:55:59 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0280 | entities=9 | relations=5 | elapsed=11.4s
2026-03-15 21:56:08 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0281 | entities=5 | relations=2 | elapsed=8.7s
2026-03-15 21:56:18 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0282 | entities=9 | relations=0 | elapsed=9.9s
2026-03-15 21:56:27 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0283 | entities=7 | relations=3 | elapsed=9.0s
2026-03-15 21:56:40 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0284 | entities=11 | relations=2 | elapsed=12.9s
2026-03-15 21:56:48 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0285 | entities=5 | relations=3 | elapsed=8.6s
2026-03-15 21:56:59 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0286 | entities=8 | relations=1 | elapsed=11.2s
2026-03-15 21:57:13 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0287 | entities=12 | relations=6 | elapsed=13.4s
2026-03-15 21:57:22 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0288 | entities=4 | relations=0 | elapsed=9.4s
2026-03-15 21:57:35 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0289 | entities=5 | relations=2 | elapsed=12.9s
2026-03-15 21:57:43 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0290 | entities=4 | relations=0 | elapsed=8.4s
2026-03-15 21:57:52 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0291 | entities=6 | relations=3 | elapsed=8.5s
2026-03-15 21:57:54 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0292 | entities=0 | relations=0 | elapsed=2.7s
2026-03-15 21:58:06 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0293 | entities=12 | relations=4 | elapsed=11.4s
2026-03-15 21:58:21 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0294 | entities=13 | relations=9 | elapsed=15.3s
2026-03-15 21:58:31 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0295 | entities=5 | relations=4 | elapsed=9.6s
2026-03-15 21:58:33 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0296 | entities=0 | relations=0 | elapsed=2.7s
2026-03-15 21:58:44 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0297 | entities=10 | relations=4 | elapsed=10.6s
2026-03-15 21:58:55 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0298 | entities=5 | relations=5 | elapsed=10.5s
2026-03-15 21:59:08 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0299 | entities=11 | relations=1 | elapsed=13.7s
2026-03-15 21:59:19 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0300 | entities=6 | relations=4 | elapsed=10.8s
2026-03-15 21:59:41 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0301 | entities=15 | relations=1 | elapsed=21.8s
2026-03-15 21:59:52 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0302 | entities=7 | relations=1 | elapsed=10.8s
2026-03-15 22:00:02 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0303 | entities=8 | relations=1 | elapsed=10.6s
2026-03-15 22:00:12 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0304 | entities=6 | relations=5 | elapsed=9.9s
2026-03-15 22:00:20 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0305 | entities=3 | relations=1 | elapsed=7.4s
2026-03-15 22:00:29 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0306 | entities=5 | relations=0 | elapsed=9.3s
2026-03-15 22:00:41 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0307 | entities=10 | relations=0 | elapsed=12.1s
2026-03-15 22:00:54 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0308 | entities=14 | relations=10 | elapsed=13.1s
2026-03-15 22:01:00 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0309 | entities=2 | relations=0 | elapsed=6.1s
2026-03-15 22:01:11 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0310 | entities=8 | relations=1 | elapsed=10.4s
2026-03-15 22:01:21 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0311 | entities=7 | relations=0 | elapsed=9.9s
2026-03-15 22:01:31 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0312 | entities=6 | relations=1 | elapsed=10.7s
2026-03-15 22:01:41 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0313 | entities=6 | relations=3 | elapsed=9.5s
2026-03-15 22:01:50 | model=qwen2.5:7b | file=001_南海县志_OCR连续文本.md | chunk=chunk_0314 | entities=6 | relations=2 | elapsed=9.3s
